sinr_dl_db,mcs_dl,packet_loss_ratio,prb_utilization,retransmissions,cqi,load_level,mobility_speed,shadowing_enabled,throughput_mbps_roll3,throughput_mbps_roll5,throughput_mbps_lag1,throughput_mbps_lag3,jitter_ms_roll3,jitter_ms_roll5,jitter_ms_lag1,jitter_ms_lag3,sinr_dl_db_roll3,sinr_dl_db_roll5,sinr_dl_db_lag1,sinr_dl_db_lag3,packet_loss_ratio_roll3,packet_loss_ratio_roll5,packet_loss_ratio_lag1,packet_loss_ratio_lag3,timestamp,ue_id,y_true,y_pred
10.2466,16,0.09,1,6,9,2,0,0,1.431030666666666,1.3301695999999983,0.353664,0.088416,20.82424666666665,22.87966800000003,54.5837,22.6957,-0.8354199999999873,0.23774800000001867,-6.74255,-14.6483,0.6243333333333344,0.7146000000000006,0.82,0.98875,162,5,4.52192,0.8133898
-10.3163,0,0.8775,3,212,0,2,0,1,1.4703266666666657,0.9725767999999981,3.57594,0.363488,34.397206666666655,25.850888000000033,4.52192,3.36712,-2.2707499999999876,-5.49417199999998,10.2466,-6.01031,0.5958333333333344,0.7478500000000007,0.09,0.963,162,5,44.086,48.236187
-2.2066,4,0.823333,2,0,3,3,0,0,1.6995519999999988,1.163161599999998,0.481376,0.353664,18.08054666666665,22.438492000000032,44.086,54.5837,-0.7587666666666543,-3.0058319999999807,-10.3163,-6.74255,0.5969443333333344,0.7147666000000006,0.8775,0.82,162,5,5.63372,5.633407
-30.2888,0,1.0,3,655,0,3,0,1,0.5075719999999991,1.0904639999999979,1.04134,3.57594,30.726106666666652,30.25678800000003,5.63372,4.52192,-14.270566666666653,-7.861529999999981,-2.2066,10.2466,0.9002776666666676,0.7221666000000007,0.823333,0.09,162,5,42.4586,56.0083
-11.5481,0,0.9125,4,368,0,4,0,0,0.5763399999999991,1.1572671999999982,0.0,0.481376,28.981973333333315,27.11076800000003,42.4586,44.086,-14.681166666666655,-8.82263999999998,-30.2888,-10.3163,0.9119443333333344,0.7406666000000006,1.0,0.8775,162,5,38.8536,30.63816
-16.1632,0,0.99875,4,261,0,4,0,1,0.23250133333333242,0.444043999999998,0.68768,1.04134,31.38289999999998,28.77368400000003,38.8536,5.63372,-19.333366666666652,-14.104599999999982,-11.5481,-2.2066,0.9704166666666678,0.9224166000000006,0.9125,0.823333,162,5,12.8365,26.60789
-15.4589,0,1.0,2,7,0,5,0,0,0.23250133333333242,0.347768799999998,0.009824,0.0,29.48043333333332,27.30672400000003,12.8365,42.4586,-14.390066666666655,-15.13311999999998,-16.1632,-30.2888,0.9704166666666678,0.9469166000000004,0.99875,1.0,162,5,36.7512,39.77441
-7.14848,0,0.995,3,3,0,1,0,0,0.006549333333332445,0.14146559999999803,0.0,0.68768,40.39023333333332,40.49658000000004,36.7512,38.8536,-12.923526666666655,-16.12149599999998,-15.4589,-11.5481,0.9979166666666677,0.9812500000000005,1.0,0.9125,163,5,71.583,30.862307
4.4973,8,0.2775,5,9,5,2,0,0,0.9484079999999991,0.708545599999998,0.009824,0.009824,37.44227666666665,32.80338600000003,71.583,12.8365,-6.036693333333321,-9.164275999999981,-7.14848,-16.1632,0.7575000000000012,0.8367500000000007,0.995,0.99875,163,5,3.99263,4.95735
19.2532,26,0.93,2,442,14,2,0,1,1.0400986666666656,0.626023999999998,2.8354,0.0,38.794743333333315,33.19438600000003,3.99263,36.7512,5.53400666666668,-3.004015999999981,4.4973,-15.4589,0.7341666666666677,0.8402500000000007,0.2775,1.0,163,5,40.8086,36.43298
-14.5187,0,1.0,4,180,0,3,0,0,1.036823999999999,0.624059199999998,0.275072,0.009824,23.698343333333316,35.88584600000003,40.8086,71.583,3.077266666666679,-2.675115999999982,19.2532,-7.14848,0.7358333333333343,0.8405000000000007,0.93,0.995,163,5,26.2938,29.590635
-22.4592,0,0.796667,3,375,0,3,0,1,0.4912006666666658,0.8637651999999981,0.0,2.8354,32.73979999999998,34.759006000000035,26.2938,3.99263,-5.908233333333321,-4.075175999999982,-14.5187,4.4973,0.9088890000000012,0.7998334000000007,1.0,0.2775,163,5,31.117,35.447598
9.95728,16,0.085,3,0,9,4,0,0,2.7965666666666658,2.300034399999998,1.19853,0.275072,19.601326666666655,20.721042000000033,31.117,40.8086,-9.006873333333319,-0.6540239999999813,-22.4592,19.2532,0.6272223333333344,0.6178334000000006,0.796667,0.93,163,5,1.39318,2.4183593
8.73845,16,0.92,3,263,9,4,0,1,3.0061453333333326,1.858701599999998,7.19117,0.0,18.419259999999987,24.47203600000003,1.39318,26.2938,-1.2544899999999857,0.19420600000001897,9.95728,-14.5187,0.6005556666666677,0.7463334000000007,0.085,1.0,163,5,22.7476,24.339315
-8.18155,0,1.0,9,24,0,5,0,0,2.6066353333333323,1.8036871999999982,0.628736,1.19853,10.87300333333332,18.005962000000036,22.7476,31.117,3.5047266666666803,-5.29274399999998,8.73845,-22.4592,0.6683333333333344,0.7603334000000006,0.92,0.796667,163,5,8.47823,9.925968
-18.3484,0,1.0,10,455,0,1,0,0,0.20957866666666577,1.8036871999999982,0.0,7.19117,23.054143333333318,20.334522000000035,8.47823,1.39318,-5.930499999999985,-6.058683999999981,-8.18155,9.95728,0.9733333333333345,0.7603334000000006,1.0,0.085,164,5,37.9366,51.699097
16.8427,22,0.48,3,19,12,2,0,0,0.6811299999999991,1.9726591999999983,0.0,0.628736,16.467639999999985,14.708740000000034,37.9366,22.7476,-3.2290833333333198,1.8016960000000188,-18.3484,8.73845,0.8266666666666677,0.6970000000000007,1.0,0.92,164,5,2.98809,4.631642
-30.4744,0,0.99,3,546,0,2,0,1,0.6942286666666657,0.5422843999999982,2.04339,0.0,28.480629999999987,23.333544000000035,2.98809,8.47823,-10.660033333333319,-6.284639999999981,16.8427,-8.18155,0.8233333333333345,0.8780000000000007,0.48,1.0,164,5,44.5172,54.294994
6.64415,12,0.223333,2,13,7,3,0,0,2.2202219999999993,1.3321331999999981,0.039296,0.0,16.21547999999999,19.012254000000034,44.5172,37.9366,-2.32918333333332,-6.703499999999982,-30.4744,-18.3484,0.5644443333333344,0.7386666000000006,0.99,1.0,164,5,1.14115,1.9751076
-4.42712,2,0.893333,8,0,2,3,0,1,1.7486706666666656,1.4578803999999983,4.57798,2.04339,21.403483333333316,21.027028000000037,1.14115,2.98809,-9.419123333333319,-5.952613999999981,6.64415,16.8427,0.7022220000000011,0.7173332000000006,0.223333,0.48,164,5,18.5521,14.1922865
-9.11746,0,0.64375,3,220,0,4,0,0,2.6688519999999993,2.0178483999999983,0.628736,0.039296,8.22274333333332,14.434704000000034,18.5521,44.5172,-2.3001433333333203,-4.10642599999998,-4.42712,-30.4744,0.5868053333333344,0.6460832000000006,0.893333,0.99,164,5,4.97498,6.3443913
-7.88335,0,0.8925,3,222,0,4,0,1,1.424479999999999,1.7781431999999981,2.79984,4.57798,12.237226666666652,16.474006000000035,4.97498,1.14115,-7.142643333333321,-9.05163599999998,-9.11746,6.64415,0.8098610000000012,0.7285832000000007,0.64375,0.223333,164,5,13.1846,15.207819
-23.9596,0,1.0,4,442,0,5,0,0,1.2149013333333325,1.770283999999998,0.844864,0.628736,14.231293333333321,12.477426000000033,13.1846,18.5521,-13.653469999999984,-7.74867599999998,-7.88335,-4.42712,0.8454166666666678,0.7305832000000007,0.8925,0.893333,164,5,24.5343,24.54705
5.85317,12,1.0,6,554,7,1,0,0,0.28162133333333245,0.8546879999999982,0.0,2.79984,32.01143333333332,23.91227600000003,24.5343,4.97498,-8.663259999999987,-7.90687199999998,-23.9596,-9.11746,0.9641666666666678,0.8859166000000005,1.0,0.64375,165,5,58.3154,52.143513
5.27841,10,0.1925,5,7,6,2,0,0,1.0577166666666658,1.3635707999999984,0.0,0.844864,28.37571333333332,20.657344000000034,58.3154,13.1846,-4.276006666666653,-5.965765999999981,5.85317,-7.88335,0.7308333333333344,0.7457500000000006,1.0,0.8925,165,5,2.27744,4.320392
-10.55,0,0.865,8,233,0,2,0,1,1.2345486666666659,0.9097019999999982,3.17315,0.0,33.741713333333315,27.788808000000035,2.27744,24.5343,0.19386000000001266,-6.25227399999998,5.27841,-23.9596,0.6858333333333344,0.7900000000000006,0.1925,1.0,165,5,40.6323,40.391853
-4.1693,2,0.726667,3,4,2,3,0,0,1.7715953333333327,1.0629571999999983,0.530496,0.0,16.12794333333332,26.246706000000035,40.6323,58.3154,-3.146963333333321,-5.509463999999981,-10.55,5.85317,0.5947223333333344,0.7568334000000005,0.865,1.0,165,5,5.47409,5.6363454
-30.2888,0,1.0,7,785,0,3,0,1,0.7138786666666658,1.0629571999999983,1.61114,3.17315,29.521663333333322,29.83156600000003,5.47409,2.27744,-15.002699999999985,-6.77530399999998,-4.1693,5.27841,0.8638890000000011,0.7568334000000005,0.726667,0.1925,165,5,42.4586,56.490566
-10.0181,24,0.86125,2,393,0,4,0,0,0.9005333333333324,1.2810491999999982,0.0,0.530496,25.287796666666654,23.754626000000037,42.4586,40.6323,-14.825399999999988,-9.94955799999998,-30.2888,-10.55,0.862639000000001,0.7290834000000006,1.0,0.865,165,5,27.9307,16.775618
-15.0645,0,0.9725,3,486,0,4,0,1,0.4355293333333325,0.6896447999999983,1.09046,1.61114,31.00286666666665,27.822998000000034,27.9307,5.47409,-18.45713333333332,-14.01813999999998,-10.0181,-4.1693,0.9445833333333343,0.8850834000000006,0.86125,0.726667,165,5,22.6193,27.022688
7.27819,12,0.317,2,22,7,5,0,0,2.672125999999999,1.9255035999999983,0.216128,0.0,17.14375299999999,19.872789800000035,22.6193,42.4586,-5.9348033333333206,-10.452501999999981,-15.0645,-30.2888,0.7169166666666676,0.7754834000000006,0.9725,1.0,165,5,0.881259,1.1573375
-26.6305,0,1.0,4,397,0,1,0,0,2.3086393333333324,1.6032755999999981,6.70979,1.09046,17.34905299999999,24.487291800000037,0.881259,27.9307,-11.472269999999988,-14.94474199999998,7.27819,-10.0181,0.7631666666666677,0.8301500000000006,0.317,0.86125,166,5,28.5466,31.713829
30.879,28,0.34,2,15,15,2,0,0,3.10111,2.121983599999998,0.0,0.216128,10.395339666666658,16.347203800000035,28.5466,22.6193,3.8422300000000136,-2.711181999999981,-26.6305,-15.0645,0.5523333333333343,0.6981500000000006,1.0,0.9725,166,5,1.75816,1.8798734
-9.07442,0,0.89,3,360,0,2,0,1,1.008598666666666,1.990342799999998,2.59354,6.70979,24.76291999999999,19.557863800000035,1.75816,0.881259,-1.608639999999987,-2.522445999999981,30.879,7.27819,0.7433333333333344,0.7039000000000006,0.34,0.317,166,5,43.984,31.697699
-2.40908,4,1.0,3,189,3,3,0,0,1.008598666666666,1.947117199999998,0.432256,0.0,24.011986666666658,20.292763800000035,43.984,28.5466,6.46516666666668,0.008638000000019287,-9.07442,-26.6305,0.7433333333333344,0.7094000000000007,0.89,1.0,166,5,26.2938,20.55348
-22.4592,0,1.0,3,335,0,3,0,1,0.14408533333333273,0.6051591999999981,0.0,2.59354,33.798266666666656,26.339912000000037,26.2938,1.75816,-11.31423333333332,-5.93883999999998,-2.40908,30.879,0.9633333333333344,0.8460000000000006,1.0,0.34,166,5,31.117,43.9428
-11.5481,0,0.99125,4,257,0,4,0,0,0.022922666666666074,0.6189127999999983,0.0,0.432256,32.25056666666666,28.49877200000003,31.117,43.984,-12.13879333333332,-2.9223599999999803,-22.4592,-9.07442,0.9970833333333345,0.8442500000000006,1.0,0.89,166,5,39.3409,28.303257
-1.10404,4,0.8475,3,124,3,4,0,1,0.42243266666666607,0.33991079999999824,0.068768,0.0,27.87803333333332,30.78238000000003,39.3409,26.2938,-11.703779999999986,-9.31896799999998,-11.5481,-2.40908,0.946250000000001,0.9457500000000006,0.99125,1.0,166,5,13.1762,14.734225
-5.982,0,0.865,2,46,0,5,0,0,0.8645126666666662,0.5187075999999983,1.19853,0.0,18.63290333333332,22.661902000000033,13.1762,31.117,-6.211379999999987,-8.70048399999998,-1.10404,-22.4592,0.901250000000001,0.9407500000000006,0.8475,1.0,166,5,3.38161,6.6530166
31.0773,28,0.285,2,6,15,1,0,0,1.309866666666666,0.7996735999999982,1.32624,0.068768,6.25595999999999,17.845156000000035,3.38161,39.3409,7.9970866666666796,-2.0032079999999803,-5.982,-11.5481,0.6658333333333344,0.7977500000000006,0.865,0.99125,167,5,2.21007,4.0632863
29.4111,28,0.265,2,0,15,2,0,0,1.8731099999999994,1.3773255999999983,1.40483,1.19853,2.3147799999999905,11.892288000000033,2.21007,13.1762,18.168800000000015,8.370852000000019,31.0773,-1.10404,0.4716666666666676,0.6507500000000006,0.285,0.8475,167,5,1.35266,2.3703966
-10.55,0,0.955,9,303,0,2,0,1,1.4899739999999992,1.3989383999999982,2.88826,1.32624,14.648976666666657,12.100948000000034,1.35266,3.38161,16.64613333333335,8.570472000000018,29.4111,-5.982,0.5016666666666677,0.6435000000000006,0.265,0.865,167,5,40.3842,38.376205
4.00462,8,0.293333,3,5,5,3,0,0,2.410157333333333,1.9923083999999982,0.176832,1.40483,14.292996666666658,9.694134000000034,40.3842,2.21007,7.621906666666679,9.59220400000002,-10.55,31.0773,0.5044443333333344,0.5326666000000007,0.955,0.285,167,5,1.14213,2.225204
-3.90174,2,0.808333,8,10,2,3,0,1,1.823990666666666,1.953012399999998,4.16538,2.88826,19.82230999999999,12.605932000000035,1.14213,1.35266,-3.482373333333321,10.00825600000002,4.00462,29.4111,0.6855553333333343,0.5213332000000006,0.293333,0.265,167,5,17.9406,11.519102
33.3572,28,0.025,2,0,15,4,0,0,4.319286666666666,3.204590399999998,1.12976,0.176832,6.814453333333325,12.436044000000035,17.9406,40.3842,11.153360000000012,10.46423600000002,-3.90174,-10.55,0.37555533333333435,0.46933320000000067,0.808333,0.955,167,5,1.36063,-0.516257
-15.5197,0,0.99875,3,284,0,4,0,1,2.9341013333333326,2.628903199999998,7.66272,4.16538,14.016343333333324,16.715072000000035,1.36063,1.14213,4.645253333333347,1.4780760000000193,33.3572,4.00462,0.6106943333333343,0.6160832000000006,0.025,0.293333,167,5,22.7478,32.40309
-14.9897,0,0.904,4,138,0,5,0,0,2.871882666666666,2.782157599999999,0.009824,1.12976,20.629576666666654,16.194292000000036,22.7478,17.9406,0.9492666666666807,0.5901360000000195,-15.5197,-3.90174,0.6425833333333344,0.6058832000000006,0.99875,0.808333,167,5,37.7803,32.959522
-12.8485,0,0.695,3,163,0,1,0,0,0.5173973333333327,2.0689343999999985,0.943104,7.66272,23.270016666666653,17.822256000000035,37.7803,1.36063,-14.452633333333319,-2.7804879999999805,-14.9897,33.3572,0.8659166666666677,0.6862166000000006,0.904,0.025,168,5,9.28195,16.559994
-23.7822,0,0.955,4,143,0,2,0,0,0.5730666666666661,1.8783487999999982,0.599264,0.009824,53.34274999999999,36.82733600000004,9.28195,22.7478,-17.206799999999983,-6.75657999999998,-12.8485,-15.5197,0.8513333333333343,0.7155500000000007,0.695,0.99875,168,5,112.966,85.1265
-20.3623,0,1.0,3,5,0,2,0,1,0.2586986666666661,0.3458047999999982,0.176832,0.943104,55.41064999999998,45.35201000000003,112.966,37.7803,-18.99766666666665,-17.500479999999982,-23.7822,-14.9897,0.8833333333333343,0.9105500000000006,0.955,0.904,168,5,43.984,29.38594
-4.1693,2,0.903333,2,13,2,3,0,0,0.24887466666666605,0.4577983999999982,0.0,0.599264,54.12680333333332,41.88853200000003,43.984,9.28195,-16.104599999999987,-15.23039999999998,-20.3623,-12.8485,0.9527776666666677,0.8914666000000006,1.0,0.695,168,5,5.43041,11.617828
-30.2888,0,1.0,6,327,0,3,0,1,0.18993066666666605,0.26917759999999824,0.569792,0.176832,30.624336666666654,42.82419200000003,5.43041,112.966,-18.273466666666653,-18.29021999999998,-4.1693,-23.7822,0.9677776666666676,0.9106666000000008,0.903333,0.955,168,5,42.4586,46.688663
-9.11746,0,0.98375,2,437,0,4,0,0,0.2325013333333327,0.17486719999999822,0.0,0.0,17.660316666666656,41.986190000000036,42.4586,43.984,-14.525186666666654,-17.544011999999977,-30.2888,-20.3623,0.962361000000001,0.9684166000000006,1.0,1.0,168,5,5.09194,10.434041
-1.10404,4,0.825,3,10,3,4,0,1,0.5006439999999994,0.41434479999999824,0.127712,0.569792,20.153613333333322,21.97505000000003,5.09194,5.43041,-13.50343333333332,-13.00837999999998,-9.11746,-4.1693,0.936250000000001,0.9424166000000007,0.98375,0.903333,168,5,12.9103,7.240169
-8.18155,0,0.994,3,92,0,5,0,0,0.5202919999999994,0.4261335999999982,1.37422,0.0,9.005993333333324,14.981398000000032,12.9103,42.4586,-6.134349999999986,-10.57222999999998,-1.10404,-30.2888,0.934250000000001,0.9412166000000006,0.825,1.0,168,5,9.01574,4.028415
-10.8951,0,0.84,10,258,0,1,0,0,0.582510666666666,0.3750487999999982,0.058944,0.127712,21.588013333333322,22.462916000000035,9.01574,5.09194,-6.726896666666652,-11.91738999999998,-8.18155,-9.11746,0.8863333333333343,0.9285500000000007,0.994,0.98375,169,5,42.838,39.49665
-17.5156,0,1.0,4,111,0,2,0,0,0.12443733333333266,0.3750487999999982,0.314368,1.37422,43.201246666666655,29.52119600000004,42.838,12.9103,-12.19741666666665,-9.36274999999998,-10.8951,-1.10404,0.9446666666666678,0.9285500000000007,0.84,0.825,169,5,77.75,61.28047
-10.55,0,0.97,4,270,0,2,0,1,0.14408533333333265,0.37308399999999825,0.0,0.058944,53.62676666666666,36.56126800000004,77.75,9.01574,-12.986899999999986,-9.64925799999998,-17.5156,-8.18155,0.9366666666666678,0.9258000000000006,1.0,0.994,169,5,40.2923,45.14761
17.6528,24,0.898333,3,147,13,3,0,0,0.239050666666666,0.2180927999999982,0.117888,0.314368,48.26343333333332,39.32880800000004,40.2923,42.838,-3.470933333333319,-5.897889999999981,-10.55,-10.8951,0.9561110000000012,0.9404666000000006,0.97,0.84,169,5,26.748,37.258446
-20.3347,0,0.851667,3,355,0,3,0,1,0.5304959999999993,0.3811711999999982,0.599264,0.0,32.95333333333332,43.889600000000044,26.748,77.75,-4.41063333333332,-8.32851999999998,17.6528,-17.5156,0.9066666666666677,0.9120000000000006,0.898333,1.0,169,5,31.8197,37.02633
-10.0181,24,1.0,2,0,0,4,0,0,0.49119999999999936,0.31829759999999824,0.874336,0.117888,28.832799999999988,40.90814000000004,31.8197,40.2923,-4.23333333333332,-8.153119999999982,-20.3347,-10.55,0.9166666666666677,0.9440000000000006,0.851667,0.97,169,5,27.9307,29.38342
-15.5197,0,1.0,3,30,0,4,0,1,0.29144533333333267,0.31829759999999824,0.0,0.599264,27.499399999999984,29.907700000000034,27.9307,26.748,-15.29083333333332,-7.753939999999981,-10.0181,17.6528,0.9505556666666677,0.9440000000000006,1.0,0.898333,169,5,22.7478,29.832363
-23.9596,0,1.0,2,438,0,5,0,0,0.0,0.2947199999999982,0.0,0.874336,25.07093333333332,26.75610000000004,22.7478,31.8197,-16.49913333333332,-10.43585999999998,-15.5197,-20.3347,1.0,0.9500000000000007,1.0,0.851667,169,5,24.5343,35.323357
-20.8403,0,0.95,8,260,0,1,0,0,0.032746666666666,0.19451519999999822,0.0,0.0,48.19659999999999,40.86804000000003,24.5343,27.9307,-20.106533333333317,-18.134479999999982,-23.9596,-10.0181,0.9833333333333343,0.9603334000000008,1.0,1.0,170,5,97.3077,67.368706
-8.95578,0,0.89,4,115,0,2,0,0,0.17683199999999932,0.10609919999999821,0.09824,0.0,87.09199999999998,62.39090000000003,97.3077,22.7478,-17.918559999999985,-15.85869599999998,-20.8403,-15.5197,0.9466666666666677,0.9680000000000006,0.95,1.0,170,5,139.434,44.186234
-20.3623,0,1.0,3,5,0,2,0,1,0.17683199999999932,0.10609919999999821,0.432256,0.0,93.57523333333332,65.60156000000003,139.434,24.5343,-16.719459999999987,-17.927535999999982,-8.95578,-23.9596,0.9466666666666677,0.9680000000000006,0.89,1.0,170,5,43.984,80.33666
2.1237,8,0.293333,2,17,5,3,0,0,1.5325453333333325,0.9391751999999982,0.0,0.09824,61.562183333333316,61.30571000000003,43.984,97.3077,-9.06479333333332,-14.398855999999977,-20.3623,-20.8403,0.7277776666666677,0.8266666000000006,1.0,0.95,170,5,1.26855,5.181173
-20.7295,0,0.761667,8,221,0,3,0,1,1.8567366666666658,1.2201411999999983,4.16538,0.432256,21.938749999999988,60.511590000000034,1.26855,139.434,-12.989366666666655,-13.752835999999979,2.1237,-8.95578,0.6850000000000009,0.7790000000000006,0.293333,0.89,170,5,20.5637,24.617098
-29.0861,0,0.95375,4,252,0,4,0,0,1.9778993333333326,1.2731907999999983,1.40483,0.0,20.374983333333326,48.90859000000004,20.5637,43.984,-15.897299999999987,-15.40199599999998,-20.7295,-20.3623,0.6695833333333342,0.7797500000000006,0.761667,1.0,170,5,39.2927,37.653378
-1.10404,4,0.66125,4,0,3,4,0,1,1.476872666666666,1.7191995999999983,0.363488,4.16538,24.07409999999999,23.494970000000034,39.2927,1.26855,-16.97321333333332,-13.831647999999978,-29.0861,2.1237,0.7922223333333344,0.7340000000000007,0.95375,0.293333,170,5,12.3659,7.433102
4.80113,10,0.573,3,51,6,5,0,0,2.4068793333333325,2.558169599999998,2.6623,1.40483,17.518139999999992,14.877334000000033,12.3659,20.5637,-8.463003333333319,-8.798961999999982,-1.10404,-20.7295,0.7293333333333343,0.6486000000000007,0.66125,0.761667,170,5,0.89582,0.9670845
-3.34631,2,0.385,3,10,2,1,0,0,2.6884999999999994,1.9667635999999984,4.19485,0.363488,6.860703333333324,16.087702000000036,0.89582,39.2927,0.11692666666668068,-9.892963999999981,4.80113,-29.0861,0.539750000000001,0.6669334000000007,0.573,0.95375,171,5,7.32039,6.438803
-9.86017,0,1.0,9,84,0,2,0,0,1.8010666666666661,1.6857975999999983,1.20835,2.6623,9.948403333333324,16.300762000000034,7.32039,12.3659,-2.801783333333319,-7.719097999999979,-3.34631,-1.10404,0.6526666666666676,0.7146000000000006,0.385,0.66125,171,5,21.629,21.490465
-38.1554,0,0.97,8,318,0,2,0,1,0.44207933333333305,1.6366775999999983,0.0,4.19485,23.262863333333325,16.610062000000035,21.629,0.89582,-17.120626666666652,-9.53295799999998,-9.86017,4.80113,0.785000000000001,0.7178500000000007,1.0,0.573,171,5,40.8392,48.879314
-13.3861,0,0.846667,2,289,0,3,0,0,0.340565333333333,1.2849791999999982,0.117888,1.20835,22.627836666666656,15.219944000000035,40.8392,7.32039,-20.46722333333332,-11.98936999999998,-38.1554,-3.34631,0.938889000000001,0.7549334000000008,0.97,0.385,171,5,5.41531,9.850203
-30.2888,0,1.0,3,193,0,3,0,1,0.340565333333333,0.44600919999999816,0.903808,0.0,29.571036666666657,23.532500000000034,5.41531,21.629,-27.276766666666656,-19.00735599999998,-13.3861,-9.86017,0.938889000000001,0.8403334000000007,0.846667,1.0,171,5,42.4586,41.705242
9.17366,16,0.23375,3,26,9,4,0,0,2.308639333333333,1.408761199999998,0.0,0.117888,16.408826666666656,22.338936000000036,42.4586,40.8392,-11.50041333333332,-16.503361999999978,-30.2888,-38.1554,0.6934723333333342,0.8100834000000008,1.0,0.97,171,5,1.35257,1.3352079
-4.75041,0,0.865,2,22,1,5,0,0,2.4494499999999997,1.674009199999998,6.02211,0.903808,15.730866666666657,18.689422000000032,1.35257,5.41531,-8.621849999999986,-15.481409999999979,9.17366,-13.3861,0.6995833333333342,0.7830834000000008,0.23375,0.846667,171,5,3.38143,2.5400496
15.3773,22,0.93,3,658,12,1,0,0,2.495295333333333,1.677938799999998,1.32624,0.0,10.869966666666658,16.096762000000034,3.38143,42.4586,6.600183333333348,-4.77486999999998,-4.75041,-30.2888,0.6762500000000009,0.7750834000000008,0.865,1.0,172,5,27.8759,25.37872
-2.06568,4,0.6175,2,6,3,2,0,0,0.9889486666666664,1.7977911999999978,0.137536,6.02211,15.362143333333327,17.979520000000033,27.8759,1.35257,2.853736666666681,-2.51078599999998,15.3773,9.17366,0.8041666666666677,0.7292500000000007,0.93,0.23375,172,5,14.8291,3.8646076
-20.3623,0,1.0,5,72,0,2,0,1,0.5468686666666663,1.7977911999999978,1.50307,1.32624,28.89633333333332,18.284600000000037,14.8291,3.38143,-2.3502266666666523,-0.5254859999999801,-2.06568,-4.75041,0.8491666666666676,0.7292500000000007,0.6175,0.865,172,5,43.984,48.42929
-11.6064,0,0.996667,4,55,0,3,0,0,0.5075726666666663,0.597298799999998,0.0,0.137536,28.67349999999999,23.45556600000004,43.984,27.8759,-11.34479333333332,-4.681497999999981,-20.3623,15.3773,0.871389000000001,0.8818334000000008,1.0,0.93,172,5,27.2074,31.179579
11.9284,18,0.911667,2,338,10,3,0,1,0.1801066666666664,0.43618519999999805,0.019648,1.50307,34.517533333333326,29.25152000000004,27.2074,14.8291,-6.680099999999986,-1.3457359999999814,-11.6064,-2.06568,0.9694446666666675,0.8911668000000008,0.996667,0.6175,172,5,32.3612,27.963017
-9.11746,0,0.97875,3,412,0,4,0,0,0.23577599999999968,0.4420795999999981,0.520672,0.0,21.58578333333332,24.714090000000038,32.3612,43.984,-2.931819999999986,-6.2446879999999805,11.9284,-20.3623,0.9623613333333343,0.9009168000000006,0.911667,1.0,172,5,5.18875,10.297958
-14.9897,0,0.995,4,283,0,5,0,0,0.2455999999999997,0.151289599999998,0.167008,0.019648,25.291383333333318,29.413110000000035,5.18875,27.2074,-4.059586666666652,-8.82949199999998,-9.11746,-11.6064,0.9618056666666677,0.9764168000000006,0.97875,0.996667,172,5,38.3242,43.304985
10.2811,14,0.005,2,6,8,1,0,0,0.7237026666666663,0.542285599999998,0.04912,0.520672,15.252756666666654,21.065374000000038,38.3242,32.3612,-4.608686666666652,-2.7008119999999805,-14.9897,11.9284,0.6595833333333343,0.7774168000000008,0.995,0.911667,173,5,2.24532,1.9085858
-16.5779,0,1.0,3,528,0,2,0,0,0.6680333333333329,0.538355999999998,1.95498,0.167008,29.05707333333332,24.944234000000034,2.24532,5.18875,-7.095499999999984,-3.6951119999999804,10.2811,-9.11746,0.6666666666666675,0.7780834000000008,0.005,0.97875,173,5,46.6017,46.2771
-38.1554,0,1.0,8,1000,0,2,0,1,0.6516599999999997,0.434221599999998,0.0,0.04912,29.895406666666656,26.639834000000036,46.6017,38.3242,-14.817399999999985,-13.71187199999998,-16.5779,-14.9897,0.6683333333333342,0.7957500000000006,1.0,0.995,173,5,40.8392,45.844856
3.99465,8,0.528333,3,20,5,3,0,0,0.9267299999999997,0.956857999999998,0.0,1.95498,29.606413333333318,25.877752000000033,40.8392,2.24532,-16.91288333333332,-11.08944999999998,-38.1554,10.2811,0.8427776666666676,0.7056666000000007,1.0,0.005,173,5,1.37834,2.9496965
4.8195,10,0.531667,8,13,6,3,0,1,1.84691,1.499141999999998,2.78019,0.0,22.550179999999987,23.29951200000004,1.37834,46.6017,-9.780416666666653,-7.12760999999998,3.99465,-16.5779,0.6866666666666678,0.6130000000000007,0.528333,1.0,173,5,25.433,6.700215
-10.0181,24,1.0,2,7,0,4,0,0,1.84691,1.108145999999998,2.76054,0.0,18.247346666666655,28.436588000000036,25.433,40.8392,-0.4013166666666527,-11.18744999999998,4.8195,-38.1554,0.6866666666666678,0.8120000000000008,0.531667,1.0,173,5,27.9307,17.885735
-11.0039,28,0.795,2,112,0,5,0,0,1.5914866666666665,1.5109299999999979,0.0,2.78019,20.85272999999999,20.955146000000035,27.9307,1.37834,-5.40083333333332,-10.07264999999998,-10.0181,3.99465,0.7755556666666678,0.7710000000000007,1.0,0.528333,173,5,9.19449,12.51828
0.165025,6,0.005,1,9,4,1,0,0,1.3229666666666664,1.9019259999999982,2.01392,2.76054,12.886833333333321,13.094368000000037,9.19449,25.433,-6.952324999999985,-2.4085649999999803,-11.0039,4.8195,0.600000000000001,0.5720000000000007,0.795,0.531667,174,5,1.53531,4.10552
